tweet_id,timestamp,rating,favourites,retweets,breed,confidence,name,dog_stage,source,text
814153002265309185,2016-12-28 16:56:16,12.0,27057,8051,golden_retriever,0.490068,Oshie,,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J
813910438903693312,2016-12-28 00:52:25,11.0,8792,1721,siberian_husky,0.6993550000000001,Chubbs,doggo,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf
813812741911748608,2016-12-27 18:24:12,14.0,34407,12960,french_bulldog,0.709146,Gary,,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg"
813800681631023104,2016-12-27 17:36:16,12.0,7837,1635,malamute,0.501159,Sky,,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1
813217897535406080,2016-12-26 03:00:30,13.0,17573,6797,samoyed,0.905972,Atlas,,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81
813202720496779264,2016-12-26 02:00:11,11.0,8724,1695,cocker_spaniel,0.701852,,doggo,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn
813172488309972993,2016-12-26 00:00:03,12.0,8753,1797,golden_retriever,0.0261930999999999,Eleanor,,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE
813157409116065792,2016-12-25 23:00:08,12.0,7330,2056,pembroke,0.0705671,Layla,,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV
813142292504645637,2016-12-25 22:00:04,13.0,8031,2229,beagle,0.848735,,,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi
813127251579564032,2016-12-25 21:00:18,11.0,11155,2906,norwegian_elkhound,0.4324159999999999,,doggo,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA
813112105746448384,2016-12-25 20:00:07,12.0,9748,2550,pembroke,0.140682,Toby,,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq
813096984823349248,2016-12-25 19:00:02,11.0,9967,3358,great_dane,0.128056,Rocky,doggo,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu
813081950185472002,2016-12-25 18:00:17,11.0,9369,2579,doberman,0.909951,Baron,,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg
813066809284972545,2016-12-25 17:00:08,12.0,7501,1818,toy_terrier,0.7764,Tyr,,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN
813051746834595840,2016-12-25 16:00:16,13.0,19812,6804,golden_retriever,0.914804,Bauer,,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl
812781120811126785,2016-12-24 22:04:54,10.0,7116,1778,bull_mastiff,0.989316,Swagger,,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG
812709060537683968,2016-12-24 17:18:34,12.0,6256,1344,irish_setter,0.326873,Brandi,,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp
812503143955202048,2016-12-24 03:40:19,13.0,5705,1143,,0.0,,,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1"
812466873996607488,2016-12-24 01:16:12,12.0,7529,1790,great_dane,0.0782055,Mary,,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux
812372279581671427,2016-12-23 19:00:19,13.0,12860,3395,golden_retriever,0.7848729999999999,Moe,,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT
811985624773361665,2016-12-22 17:23:53,11.0,6873,1303,staffordshire_bullterrier,0.6105729999999999,Ted,,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop
811744202451197953,2016-12-22 01:24:33,13.0,7116,1461,pekinese,0.386082,Halo,,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6
811627233043480576,2016-12-21 17:39:46,10.0,11993,2825,beagle,0.39628,Augie,,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn
811386762094317568,2016-12-21 01:44:13,11.0,19728,5932,pembroke,0.804177,Craig,pupper,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy
810896069567610880,2016-12-19 17:14:23,11.0,8475,1630,flat-coated_retriever,0.8208040000000001,Hunter,,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV"
810657578271330305,2016-12-19 01:26:42,11.0,10361,2448,malamute,0.753521,Pavlov,,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ
810284430598270976,2016-12-18 00:43:57,13.0,33079,10429,malamute,0.620768,Phil,,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu
810254108431155201,2016-12-17 22:43:27,12.0,13885,3139,staffordshire_bullterrier,0.292556,Gus,,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb"
809448704142938112,2016-12-15 17:23:04,12.0,6576,1358,greater_swiss_mountain_dog,0.375415,,,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo"
809220051211603969,2016-12-15 02:14:29,12.0,18759,5210,pomeranian,0.8195110000000001,Kyro,,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p
809084759137812480,2016-12-14 17:16:53,11.0,12485,3271,vizsla,0.911412,Wallace,,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h"
808838249661788160,2016-12-14 00:57:20,13.0,9596,2845,rottweiler,0.36953,Ito,,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13
808733504066486276,2016-12-13 18:01:07,12.0,7449,2023,toy_poodle,0.0369271,,pupper,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD
808501579447930884,2016-12-13 02:39:32,12.0,10688,2440,airedale,0.454239,Koda,,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px
808344865868283904,2016-12-12 16:16:49,11.0,39900,19290,,,Seamus,,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM
808106460588765185,2016-12-12 00:29:28,12.0,8346,2047,golden_retriever,0.426183,,"doggo, pupper",Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho
808001312164028416,2016-12-11 17:31:39,12.0,11777,3282,labrador_retriever,0.730959,Cooper,,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl
807621403335917568,2016-12-10 16:22:02,14.0,13768,3360,golden_retriever,0.873233,Ollie,pupper,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4
807106840509214720,2016-12-09 06:17:20,13.0,110729,51238,chihuahua,0.50537,Stephan,,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d
807010152071229440,2016-12-08 23:53:08,12.0,12384,3605,golden_retriever,0.610807,Lennon,,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX
806629075125202948,2016-12-07 22:38:52,13.0,70085,32135,cocker_spaniel,0.0464032,,,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9"
806576416489959424,2016-12-07 19:09:37,13.0,4642,1817,,,,,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G
806542213899489280,2016-12-07 16:53:43,11.0,9682,2205,vizsla,0.938617,Waffles,,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h
805932879469572096,2016-12-06 00:32:26,12.0,7854,1791,norwegian_elkhound,0.657967,Major,,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8
805826884734976000,2016-12-05 17:31:15,12.0,6200,1708,siberian_husky,0.248926,Duke,,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18
805520635690676224,2016-12-04 21:14:20,13.0,5442,1543,malinois,0.643147,Zeke,,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ
805487436403003392,2016-12-04 19:02:24,12.0,8293,2360,,0.0,Sansa,,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl"
805207613751304193,2016-12-04 00:30:29,12.0,7435,1618,pembroke,0.244705,Shooter,,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9
804738756058218496,2016-12-02 17:27:25,12.0,12908,3578,tibetan_mastiff,0.91579,Django,,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ
804475857670639616,2016-12-02 00:02:45,13.0,5803,1877,,,,,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd"
804026241225523202,2016-11-30 18:16:08,13.0,41792,14920,,0.0,Bo,,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq
803773340896923648,2016-11-30 01:31:12,12.0,9478,2566,miniature_pinscher,0.817066,Diogi,puppo,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt
803638050916102144,2016-11-29 16:33:36,13.0,10329,3864,labrador_retriever,0.372776,,pupper,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX
803380650405482500,2016-11-28 23:30:47,12.0,7347,1757,,0.0,Sonny,,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n
803276597545603072,2016-11-28 16:37:19,11.0,9478,2279,pembroke,0.457086,Winston,,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL
802952499103731712,2016-11-27 19:09:28,12.0,8525,1861,chow,0.944032,Marley,,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh
802600418706604034,2016-11-26 19:50:26,11.0,6722,1373,,,Bailey,,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O
802572683846291456,2016-11-26 18:00:13,12.0,8476,2339,golden_retriever,0.610171,Winnie,,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv
802323869084381190,2016-11-26 01:31:31,13.0,15242,5436,,0.0,Severus,,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ
802239329049477120,2016-11-25 19:55:35,12.0,8594,2435,eskimo_dog,0.482498,Loki,puppo,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87
801958328846974976,2016-11-25 01:18:59,12.0,7326,1586,staffordshire_bullterrier,0.327887,Ronnie,,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65
801538201127157760,2016-11-23 21:29:33,12.0,7762,1943,pembroke,0.550506,Wallace,,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe
801285448605831168,2016-11-23 04:45:12,10.0,5703,768,,0.0,,,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559
801167903437357056,2016-11-22 20:58:07,13.0,23027,5473,cocker_spaniel,0.74022,Milo,,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey
801115127852503040,2016-11-22 17:28:25,12.0,7632,1976,dalmatian,0.823356,Bones,"doggo, pupper",Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj
800751577355128832,2016-11-21 17:23:47,12.0,10042,2609,cocker_spaniel,0.771984,Mauve,,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG
800513324630806528,2016-11-21 01:37:04,11.0,12421,2805,pembroke,0.8289040000000001,Chef,,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm
800459316964663297,2016-11-20 22:02:27,12.0,8995,2044,,0.0,,pupper,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca
800388270626521089,2016-11-20 17:20:08,12.0,10548,2615,golden_retriever,0.35986,Doc,floofer,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5
800141422401830912,2016-11-20 00:59:15,13.0,14413,2378,golden_retriever,0.938048,Peaches,,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg
800018252395122689,2016-11-19 16:49:49,11.0,26684,12214,,0.0,,doggo,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I
799757965289017345,2016-11-18 23:35:32,13.0,7910,1994,border_collie,0.442534,Sobe,doggo,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1
799422933579902976,2016-11-18 01:24:14,12.0,7643,1788,miniature_pinscher,0.58363,Longfellow,,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ
799297110730567681,2016-11-17 17:04:16,11.0,9335,2543,malamute,0.985028,Jeffrey,,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf
799063482566066176,2016-11-17 01:35:54,11.0,7638,2327,norfolk_terrier,0.334436,Mister,,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm
798933969379225600,2016-11-16 17:01:16,12.0,12335,4125,siberian_husky,0.703224,Iroh,,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL
798925684722855936,2016-11-16 16:28:21,11.0,7123,1351,west_highland_white_terrier,0.539463,Shadow,,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu
798209839306514432,2016-11-14 17:03:50,13.0,9866,2412,pekinese,0.524583,Cooper,,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81
797971864723324932,2016-11-14 01:18:12,12.0,10877,2872,american_staffordshire_terrier,0.489845,,pupper,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z
797545162159308800,2016-11-12 21:02:38,12.0,13791,4591,pembroke,0.954089,Cassie,,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB
797236660651966464,2016-11-12 00:36:46,12.0,18816,6105,collie,0.767005,Pancake,,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi
796865951799083009,2016-11-11 00:03:42,12.0,7270,1822,cardigan,0.8391290000000001,Tyr,,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06
796759840936919040,2016-11-10 17:02:03,11.0,11139,2807,american_staffordshire_terrier,0.463996,Romeo,,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI
796484825502875648,2016-11-09 22:49:15,12.0,7140,1639,cocker_spaniel,0.116924,,doggo,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV
796387464403357696,2016-11-09 16:22:22,12.0,10381,3862,pekinese,0.461164,Snicku,,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5
796149749086875649,2016-11-09 00:37:46,11.0,30295,13273,golden_retriever,0.600276,Ruby,,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt
796125600683540480,2016-11-08 23:01:49,13.0,4710,1677,,,,,Twitter for iPhone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6"
796116448414461957,2016-11-08 22:25:27,11.0,8590,2232,cardigan,0.700182,,,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN
796080075804475393,2016-11-08 20:00:55,12.0,7975,2151,chow,0.973846,Yogi,,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm
796031486298386433,2016-11-08 16:47:50,13.0,10213,3479,golden_retriever,0.893775,Daisy,,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL
795464331001561088,2016-11-07 03:14:10,13.0,46438,21794,golden_retriever,0.193082,,doggo,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz
795400264262053889,2016-11-06 22:59:35,12.0,9433,2660,golden_retriever,0.925494,Brody,,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ
795076730285391872,2016-11-06 01:33:58,11.0,15253,5063,,0.0,Bailey,,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E
794926597468000259,2016-11-05 15:37:24,12.0,9621,2146,toy_poodle,0.0376618,Mack,,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH
794332329137291264,2016-11-04 00:15:59,12.0,9068,2515,samoyed,0.988307,Nimbus,,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU
794205286408003585,2016-11-03 15:51:10,14.0,8715,3098,,0.0,Laika,pupper,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g
793962221541933056,2016-11-02 23:45:19,12.0,15814,4543,labrador_retriever,0.8616510000000001,Maximus,,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR
793845145112371200,2016-11-02 16:00:06,13.0,8722,1729,old_english_sheepdog,0.7652770000000001,Clark,,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5
793601777308463104,2016-11-01 23:53:02,12.0,7527,1508,miniature_pinscher,0.538981,Dobby,,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv
793500921481273345,2016-11-01 17:12:16,12.0,10054,2213,golden_retriever,0.3261219999999999,Fiona,,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN
793286476301799424,2016-11-01 03:00:09,13.0,23210,8537,afghan_hound,0.2746369999999999,Moreton,,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3
793271401113350145,2016-11-01 02:00:14,12.0,8207,2229,siberian_husky,0.2316949999999999,Dave,,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN
793256262322548741,2016-11-01 01:00:05,12.0,18805,7733,basset,0.2076219999999999,,,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0
793241302385262592,2016-11-01 00:00:38,13.0,9912,3048,golden_retriever,0.559308,Tucker,,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt
793226087023144960,2016-10-31 23:00:11,11.0,9222,2694,wire-haired_fox_terrier,0.456047,Juno,,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj"
793210959003287553,2016-10-31 22:00:04,10.0,8422,2591,french_bulldog,0.0187590999999999,Maude,,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8
793195938047070209,2016-10-31 21:00:23,12.0,14349,5233,labrador_retriever,0.654762,Lily,puppo,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY
793180763617361921,2016-10-31 20:00:05,11.0,6513,1847,lakeland_terrier,0.266824,Newt,,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q
793165685325201412,2016-10-31 19:00:10,12.0,8846,2608,golden_retriever,0.946224,Benji,,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo
793150605191548928,2016-10-31 18:00:14,11.0,5816,1585,italian_greyhound,0.193869,Nida,,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf
793135492858580992,2016-10-31 17:00:11,13.0,6039,2332,,0.0,,,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT
793120401413079041,2016-10-31 16:00:13,11.0,11947,3648,labrador_retriever,0.7249439999999999,Robin,,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb"
792913359805018113,2016-10-31 02:17:31,13.0,13506,3685,,0.0,,,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq
792883833364439040,2016-10-31 00:20:11,12.0,10642,3973,standard_poodle,8.31451e-05,Bailey,,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz
792773781206999040,2016-10-30 17:02:53,12.0,6967,1564,yorkshire_terrier,0.912804,Monster,,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL
792394556390137856,2016-10-29 15:55:58,12.0,12617,3985,cocker_spaniel,0.746387,BeBe,,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8
792050063153438720,2016-10-28 17:07:05,11.0,6750,1659,komondor,0.942856,Remus,,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu
791774931465953280,2016-10-27 22:53:48,14.0,42445,20602,,,,,Vine - Make a Scene,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3
791672322847637504,2016-10-27 16:06:04,13.0,11078,2903,golden_retriever,0.705092,,,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh
791406955684368384,2016-10-26 22:31:36,12.0,12414,3838,pembroke,0.972629,Levi,,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc
791312159183634433,2016-10-26 16:14:55,12.0,8274,2352,miniature_pinscher,0.892925,Mabel,,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK
790987426131050500,2016-10-25 18:44:32,12.0,9262,1975,cocker_spaniel,0.349195,Misty,,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr
790946055508652032,2016-10-25 16:00:09,12.0,15788,4361,golden_retriever,0.245773,Betty,puppo,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI
790698755171364864,2016-10-24 23:37:28,12.0,7771,1789,bernese_mountain_dog,0.996541,Mosby,,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7
